id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at,normalized_company,is_verified,priority_score
cf92e5db-bcae-42c5-a2fe-1a050d791eb2,https://industry-news-wire.in/news/signal-74,70,Tata Infra,Power & Logistics,"notice: tata infra is initiating a dg set maintenance in nagpur, mh. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.87,New,2026-01-21,Tata,False,7.68
6331784e-c17e-4a05-bd7f-9188f74e08b4,https://industry-news-wire.in/news/signal-75,70,JSW Group,Chemical & Solvents,"notice: jsw group is initiating a industrial cleaning unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.91,New,2026-02-02,Jsw,False,7.84
b07411f6-7018-4fe6-9dd4-29dd75085254,https://industry-news-wire.in/news/signal-76,70,Adani Infra,Chemical & Solvents,"notice: adani infra is initiating a edible oil refinery setup in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.78,New,2026-01-18,Adani,False,7.32
0f59f60f-f8d7-4960-be12-c42f21effc33,https://industry-news-wire.in/news/signal-77,70,Birla Infra,Chemical & Solvents,"notice: birla infra is initiating a edible oil refinery setup in nagpur, mh. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,4,0.85,New,2026-01-21,Birla,False,5.8
ba7f957c-d7df-4c84-877d-36dbcec7986b,https://dgft.gov.in/tenders/news/signal-78,98,Tata Group,Power & Logistics,"notice: tata group is initiating a port bunkering service in kolkata, wb. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.98,New,2026-02-02,Tata,True,6.32
1fb8cb0d-5b8b-4228-a62b-346bbbfc2a74,https://economictimes.indiatimes.com/news/signal-79,95,L&T Ltd,Textiles (Jute),"notice: l&t ltd is initiating a fibre softening process in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.96,New,2026-01-06,L&T,True,6.24
1c5b3a65-7303-44db-94cf-8d44c6714e7f,https://industry-news-wire.in/news/signal-80,70,GMR Ltd,Textiles (Jute),"notice: gmr ltd is initiating a jute mill modernization in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.91,New,2026-01-16,Gmr,False,7.24
3c9e0a52-ef65-4d7e-97ad-ad57509fc091,https://dgft.gov.in/tenders/news/signal-81,98,L&T Group,Power & Logistics,"notice: l&t group is initiating a dg set maintenance in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.77,New,2026-01-20,L&T,True,6.68
6ac93e66-94e8-459e-9906-00c13fd16f58,https://industry-news-wire.in/news/signal-82,70,Birla Ltd,Textiles (Jute),"notice: birla ltd is initiating a jute mill modernization in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.97,New,2026-01-02,Birla,False,7.4799999999999995
19f22905-041d-40ac-a17f-42b5ccb9095b,https://economictimes.indiatimes.com/news/signal-83,95,Adani Infra,Manufacturing (Steel/Glass),"notice: adani infra is initiating a boiler capacity expansion in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.91,New,2026-01-19,Adani,True,7.24
9b52fdc6-b71b-489e-bb08-20633bf8903b,https://economictimes.indiatimes.com/news/signal-84,95,Adani Infra,Textiles (Jute),"notice: adani infra is initiating a batching oil procurement in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.76,New,2026-01-10,Adani,True,6.64
132bb954-d43c-43f0-a533-cdd036317099,https://industry-news-wire.in/news/signal-85,70,UltraTech Ltd,Chemical & Solvents,"notice: ultratech ltd is initiating a edible oil refinery setup in ahmedabad, gj. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,4,0.91,New,2026-01-23,Ultratech,False,6.04
b362eb9d-fee2-4380-8dc1-a44e982aafd8,https://economictimes.indiatimes.com/news/signal-86,95,GMR Ltd,Power & Logistics,"notice: gmr ltd is initiating a port bunkering service in chennai, tn. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.94,New,2026-01-22,Gmr,True,6.16
3970ed39-925f-49ef-a713-6e174310861d,https://dgft.gov.in/tenders/news/signal-87,98,GMR Industries,Chemical & Solvents,"notice: gmr industries is initiating a solvent extraction unit in jamshedpur, jh. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.76,New,2026-01-24,Gmr,True,6.64
ca769d3a-f742-4c93-80d3-f61c0eb661bf,https://economictimes.indiatimes.com/news/signal-88,95,Vedanta Ltd,Manufacturing (Steel/Glass),"notice: vedanta ltd is initiating a new blast furnace installation in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.9,New,2026-01-31,Vedanta,True,6.0
05cb681a-bf77-4ba2-831b-128e2b6cacaf,https://dgft.gov.in/tenders/news/signal-89,98,L&T Group,Textiles (Jute),"notice: l&t group is initiating a fibre softening process in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.94,New,2026-01-05,L&T,True,7.359999999999999
76fe5317-779f-4e07-adda-98b9dab78967,https://dgft.gov.in/tenders/news/signal-90,98,Vedanta Infra,Chemical & Solvents,"notice: vedanta infra is initiating a solvent extraction unit in nagpur, mh. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.84,New,2026-01-18,Vedanta,True,6.359999999999999
4aa3c939-8274-40a4-96c7-b220b4ce2b32,https://dgft.gov.in/tenders/news/signal-91,98,Reliance Infra,Road Construction,"notice: reliance infra is initiating a expressway construction in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.95,New,2026-01-22,Reliance,True,6.8
df13af17-f665-42ba-b17a-20b0f7418f57,https://economictimes.indiatimes.com/news/signal-92,95,Tata Industries,Road Construction,"notice: tata industries is initiating a nhai highway project in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.88,New,2026-01-26,Tata,True,5.92
399644d9-36a9-40b2-8ca8-76834a550fb1,https://economictimes.indiatimes.com/news/signal-93,95,UltraTech Enterprises,Manufacturing (Steel/Glass),"notice: ultratech enterprises is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.84,New,2026-01-25,Ultratech,True,5.76
33048a18-133f-4368-baa2-e8abd126e929,https://economictimes.indiatimes.com/news/signal-94,95,Tata Infra,Road Construction,"notice: tata infra is initiating a nhai highway project in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.8,New,2026-01-22,Tata,True,7.4
5768afe6-2575-4d61-96bf-a7a0d03755c1,https://dgft.gov.in/tenders/news/signal-95,98,GMR Ltd,Chemical & Solvents,"notice: gmr ltd is initiating a solvent extraction unit in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,6,0.93,New,2026-01-30,Gmr,True,7.32
4a451a18-0063-4d87-a89f-65b7df9b213a,https://dgft.gov.in/tenders/news/signal-96,98,JSW Group,Chemical & Solvents,"notice: jsw group is initiating a edible oil refinery setup in chennai, tn. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,4,0.94,New,2026-01-05,Jsw,True,6.16
24a8abcf-2762-444a-b323-0cf849373a3c,https://industry-news-wire.in/news/signal-97,70,Tata Industries,Power & Logistics,"notice: tata industries is initiating a port bunkering service in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.97,New,2026-01-20,Tata,False,6.279999999999999
15ac9483-5f41-4754-a981-96c235388eaa,https://industry-news-wire.in/news/signal-98,70,UltraTech Enterprises,Textiles (Jute),"notice: ultratech enterprises is initiating a fibre softening process in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.91,New,2026-01-15,Ultratech,False,7.84
1178eb3e-823e-48e6-ac49-12f8b5db59d6,https://economictimes.indiatimes.com/news/signal-99,95,Jindal Enterprises,Manufacturing (Steel/Glass),"notice: jindal enterprises is initiating a boiler capacity expansion in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.93,New,2026-01-22,Jindal,True,6.720000000000001
96ee9716-a3a7-496e-8e5b-d424aa353fb0,https://economictimes.indiatimes.com/news/signal-100,95,JSW Industries,Chemical & Solvents,"notice: jsw industries is initiating a solvent extraction unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.93,New,2026-01-02,Jsw,True,6.720000000000001
97a5fd39-53f9-4a66-8d56-5217232d09c8,https://economictimes.indiatimes.com/news/signal-101,95,Reliance Infra,Chemical & Solvents,"notice: reliance infra is initiating a industrial cleaning unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,6,0.85,New,2026-01-05,Reliance,True,7.0
4de4d586-c01c-4a10-9248-06c929830d65,https://dgft.gov.in/tenders/news/signal-102,98,GMR Ltd,Road Construction,"notice: gmr ltd is initiating a expressway construction in nagpur, mh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.79,New,2026-02-01,Gmr,True,7.36
5259c821-0f5e-470c-bef6-2ec6c4b9a1f2,https://dgft.gov.in/tenders/news/signal-103,98,JSW Ltd,Chemical & Solvents,"notice: jsw ltd is initiating a edible oil refinery setup in nagpur, mh. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.88,New,2026-02-02,Jsw,True,7.720000000000001
92ff0d4c-dd1b-46a5-92c1-60eea5d65a01,https://dgft.gov.in/tenders/news/signal-104,98,Adani Enterprises,Road Construction,"notice: adani enterprises is initiating a nhai highway project in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.78,New,2026-02-01,Adani,True,6.12
88ff3218-de4e-47b6-b91f-cc73f94d99d7,https://industry-news-wire.in/news/signal-105,70,JSW Group,Chemical & Solvents,"notice: jsw group is initiating a industrial cleaning unit in jamshedpur, jh. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,6,0.95,New,2026-02-04,Jsw,False,7.3999999999999995
332ff7de-e4fc-46cf-bad9-98bf8783201c,https://economictimes.indiatimes.com/news/signal-106,95,Vedanta Enterprises,Manufacturing (Steel/Glass),"notice: vedanta enterprises is initiating a boiler capacity expansion in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.8,New,2026-01-07,Vedanta,True,7.4
d422c1fc-bf53-47f1-9d53-b6a53cc22e91,https://industry-news-wire.in/news/signal-107,70,Reliance Group,Road Construction,"notice: reliance group is initiating a nhai highway project in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.89,New,2026-01-25,Reliance,False,6.5600000000000005
6193f2a5-b25d-4871-8dbc-9f35a60fc8d5,https://economictimes.indiatimes.com/news/signal-108,95,Reliance Infra,Manufacturing (Steel/Glass),"notice: reliance infra is initiating a boiler capacity expansion in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.92,New,2026-01-27,Reliance,True,6.68
5ca98aa9-392a-4671-a12c-20c3ce163935,https://industry-news-wire.in/news/signal-109,70,UltraTech Industries,Chemical & Solvents,"notice: ultratech industries is initiating a industrial cleaning unit in kolkata, wb. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,4,0.76,New,2026-01-24,Ultratech,False,5.4399999999999995
e71cfe04-6d28-4291-a5d2-744df826556b,https://dgft.gov.in/tenders/news/signal-110,98,Jindal Group,Road Construction,"notice: jindal group is initiating a expressway construction in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.87,New,2026-01-19,Jindal,True,7.08
7ea82c40-b6ce-4a5c-84bb-cb964bb0144c,https://dgft.gov.in/tenders/news/signal-111,98,Vedanta Industries,Road Construction,"notice: vedanta industries is initiating a pavement resurfacing in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.93,New,2026-01-14,Vedanta,True,7.32
5ce9419c-693e-4bf4-969f-a24b2a0a235b,https://dgft.gov.in/tenders/news/signal-112,98,Reliance Industries,Road Construction,"notice: reliance industries is initiating a pavement resurfacing in chennai, tn. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.79,New,2026-01-19,Reliance,True,6.16
30aa32b1-21f0-46cb-b7ce-dc8baa687d69,https://economictimes.indiatimes.com/news/signal-113,95,Adani Industries,Road Construction,"notice: adani industries is initiating a bridge building in chennai, tn. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.9,New,2026-01-31,Adani,True,6.0
c0a84355-f78c-4bb2-bae5-55e41533c9bf,https://industry-news-wire.in/news/signal-114,70,UltraTech Industries,Power & Logistics,"notice: ultratech industries is initiating a port bunkering service in nagpur, mh. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.9,New,2026-01-03,Ultratech,False,7.800000000000001
0af23e87-33d1-4f76-906c-88557acd97cb,https://economictimes.indiatimes.com/news/signal-115,95,Reliance Industries,Road Construction,"notice: reliance industries is initiating a nhai highway project in chennai, tn. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.85,New,2026-01-07,Reliance,True,6.4
79407990-9a9a-4ccd-a190-3e05fed06818,https://economictimes.indiatimes.com/news/signal-116,95,Reliance Group,Chemical & Solvents,"notice: reliance group is initiating a solvent extraction unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.87,New,2026-01-29,Reliance,True,6.48
